ID,PBGR_Heard,PBGR_SeenHeard,PBGR_Seen,n.PBGR,HOGR_Heard,HOGR_SeenHeard,HOGR_Seen,n.HOGR,EAGR_Heard,EAGR_SeenHeard,EAGR_Seen,n.EAGR,WEGR_Heard,WEGR_SeenHeard,WEGR_Seen,n.WEGR,DCCO_Heard,DCCO_SeenHeard,DCCO_Seen,n.DCCO,AMBI_Heard,AMBI_SeenHeard,AMBI_Seen,n.AMBI,GBHE_Heard,GBHE_SeenHeard,GBHE_Seen,n.GBHE,GREG_Heard,GREG_SeenHeard,GREG_Seen,n.GREG,SNEG_Heard,SNEG_SeenHeard,SNEG_Seen,n.SNEG,GRHE_Heard,GRHE_SeenHeard,GRHE_Seen,n.GRHE,BCNH_Heard,BCNH_SeenHeard,BCNH_Seen,n.BCNH,CANG_Heard,CANG_SeenHeard,CANG_Seen,n.CANG,WODU_Heard,WODU_SeenHeard,WODU_Seen,n.WODU,GWTE_Heard,GWTE_SeenHeard,GWTE_Seen,n.GWTE,MALL_Heard,MALL_SeenHeard,MALL_Seen,n.MALL,NOPI_Heard,NOPI_SeenHeard,NOPI_Seen,n.NOPI,CITE_Heard,CITE_SeenHeard,CITE_Seen,n.CITE,NSHO_Heard,NSHO_SeenHeard,NSHO_Seen,n.NSHO,GADW_Heard,GADW_SeenHeard,GADW_Seen,n.GADW,AMWI_Heard,AMWI_SeenHeard,AMWI_Seen,n.AMWI,CANV_Heard,CANV_SeenHeard,CANV_Seen,n.CANV,RNDU_Heard,RNDU_SeenHeard,RNDU_Seen,n.RNDU,LESC_Heard,LESC_SeenHeard,LESC_Seen,n.LESC,COGO_Heard,COGO_SeenHeard,COGO_Seen,n.COGO,BUFF_Heard,BUFF_SeenHeard,BUFF_Seen,n.BUFF,HOME_Heard,HOME_SeenHeard,HOME_Seen,n.HOME,COME_Heard,COME_SeenHeard,COME_Seen,n.COME,RUDU_Heard,RUDU_SeenHeard,RUDU_Seen,n.RUDU,TUVU_Heard,TUVU_SeenHeard,TUVU_Seen,n.TUVU,OSPR_Heard,OSPR_SeenHeard,OSPR_Seen,n.OSPR,WTKI_Heard,WTKI_SeenHeard,WTKI_Seen,n.WTKI,NOHA_Heard,NOHA_SeenHeard,NOHA_Seen,n.NOHA,UAHA_Heard,UAHA_SeenHeard,UAHA_Seen,n.UAHA,SSHA_Heard,SSHA_SeenHeard,SSHA_Seen,n.SSHA,COHA_Heard,COHA_SeenHeard,COHA_Seen,n.COHA,RSHA_Heard,RSHA_SeenHeard,RSHA_Seen,n.RSHA,RTHA_Heard,RTHA_SeenHeard,RTHA_Seen,n.RTHA,GOEA_Heard,GOEA_SeenHeard,GOEA_Seen,n.GOEA,AMKE_Heard,AMKE_SeenHeard,AMKE_Seen,n.AMKE,MERL_Heard,MERL_SeenHeard,MERL_Seen,n.MERL,CAQU_Heard,CAQU_SeenHeard,CAQU_Seen,n.CAQU,VIRA_Heard,VIRA_SeenHeard,VIRA_Seen,n.VIRA,SORA_Heard,SORA_SeenHeard,SORA_Seen,n.SORA,COGA_Heard,COGA_SeenHeard,COGA_Seen,n.COGA,AMCO_Heard,AMCO_SeenHeard,AMCO_Seen,n.AMCO,KILL_Heard,KILL_SeenHeard,KILL_Seen,n.KILL,GRYE_Heard,GRYE_SeenHeard,GRYE_Seen,n.GRYE,SPSA_Heard,SPSA_SeenHeard,SPSA_Seen,n.SPSA,LBDO_Heard,LBDO_SeenHeard,LBDO_Seen,n.LBDO,WISN_Heard,WISN_SeenHeard,WISN_Seen,n.WISN,UNLG_Heard,UNLG_SeenHeard,UNLG_Seen,n.UNLG,RBGU_Heard,RBGU_SeenHeard,RBGU_Seen,n.RBGU,CAGU_Heard,CAGU_SeenHeard,CAGU_Seen,n.CAGU,HERG_Heard,HERG_SeenHeard,HERG_Seen,n.HERG,CATE_Heard,CATE_SeenHeard,CATE_Seen,n.CATE,FOTE_Heard,FOTE_SeenHeard,FOTE_Seen,n.FOTE,ROPI_Heard,ROPI_SeenHeard,ROPI_Seen,n.ROPI,BTPI_Heard,BTPI_SeenHeard,BTPI_Seen,n.BTPI,MODO_Heard,MODO_SeenHeard,MODO_Seen,n.MODO,BANO_Heard,BANO_SeenHeard,BANO_Seen,n.BANO,WESO_Heard,WESO_SeenHeard,WESO_Seen,n.WESO,GHOW_Heard,GHOW_SeenHeard,GHOW_Seen,n.GHOW,VASW_Heard,VASW_SeenHeard,VASW_Seen,n.VASW,WTSW_Heard,WTSW_SeenHeard,WTSW_Seen,n.WTSW,ANHU_Heard,ANHU_SeenHeard,ANHU_Seen,n.ANHU,RUHU_Heard,RUHU_SeenHeard,RUHU_Seen,n.RUHU,ALHU_Heard,ALHU_SeenHeard,ALHU_Seen,n.ALHU,BEKI_Heard,BEKI_SeenHeard,BEKI_Seen,n.BEKI,ACWO_Heard,ACWO_SeenHeard,ACWO_Seen,n.ACWO,RBSA_Heard,RBSA_SeenHeard,RBSA_Seen,n.RBSA,NUWO_Heard,NUWO_SeenHeard,NUWO_Seen,n.NUWO,DOWO_Heard,DOWO_SeenHeard,DOWO_Seen,n.DOWO,HAWO_Heard,HAWO_SeenHeard,HAWO_Seen,n.HAWO,NOFL_Heard,NOFL_SeenHeard,NOFL_Seen,n.NOFL,OSFL_Heard,OSFL_SeenHeard,OSFL_Seen,n.OSFL,WEWP_Heard,WEWP_SeenHeard,WEWP_Seen,n.WEWP,PSFL_Heard,PSFL_SeenHeard,PSFL_Seen,n.PSFL,BLPH_Heard,BLPH_SeenHeard,BLPH_Seen,n.BLPH,SAPH_Heard,SAPH_SeenHeard,SAPH_Seen,n.SAPH,ATFL_Heard,ATFL_SeenHeard,ATFL_Seen,n.ATFL,WEKI_Heard,WEKI_SeenHeard,WEKI_Seen,n.WEKI,UNSW_Heard,UNSW_SeenHeard,UNSW_Seen,n.UNSW,TRES_Heard,TRES_SeenHeard,TRES_Seen,n.TRES,VGSW_Heard,VGSW_SeenHeard,VGSW_Seen,n.VGSW,NRWS_Heard,NRWS_SeenHeard,NRWS_Seen,n.NRWS,CLSW_Heard,CLSW_SeenHeard,CLSW_Seen,n.CLSW,BARS_Heard,BARS_SeenHeard,BARS_Seen,n.BARS,STJA_Heard,STJA_SeenHeard,STJA_Seen,n.STJA,CASJ_Heard,CASJ_SeenHeard,CASJ_Seen,n.CASJ,AMCR_Heard,AMCR_SeenHeard,AMCR_Seen,n.AMCR,CORA_Heard,CORA_SeenHeard,CORA_Seen,n.CORA,CBCH_Heard,CBCH_SeenHeard,CBCH_Seen,n.CBCH,OATI_Heard,OATI_SeenHeard,OATI_Seen,n.OATI,BUSH_Heard,BUSH_SeenHeard,BUSH_Seen,n.BUSH,WBNU_Heard,WBNU_SeenHeard,WBNU_Seen,n.WBNU,PYNU_Heard,PYNU_SeenHeard,PYNU_Seen,n.PYNU,BRCR_Heard,BRCR_SeenHeard,BRCR_Seen,n.BRCR,BEWR_Heard,BEWR_SeenHeard,BEWR_Seen,n.BEWR,PAWR_Heard,PAWR_SeenHeard,PAWR_Seen,n.PAWR,GCKI_Heard,GCKI_SeenHeard,GCKI_Seen,n.GCKI,RCKI_Heard,RCKI_SeenHeard,RCKI_Seen,n.RCKI,BGGN_Heard,BGGN_SeenHeard,BGGN_Seen,n.BGGN,WEBL_Heard,WEBL_SeenHeard,WEBL_Seen,n.WEBL,SWTH_Heard,SWTH_SeenHeard,SWTH_Seen,n.SWTH,HETH_Heard,HETH_SeenHeard,HETH_Seen,n.HETH,AMRO_Heard,AMRO_SeenHeard,AMRO_Seen,n.AMRO,VATH_Heard,VATH_SeenHeard,VATH_Seen,n.VATH,WREN_Heard,WREN_SeenHeard,WREN_Seen,n.WREN,NOMO_Heard,NOMO_SeenHeard,NOMO_Seen,n.NOMO,CATH_Heard,CATH_SeenHeard,CATH_Seen,n.CATH,CEDW_Heard,CEDW_SeenHeard,CEDW_Seen,n.CEDW,EUST_Heard,EUST_SeenHeard,EUST_Seen,n.EUST,CAVI_Heard,CAVI_SeenHeard,CAVI_Seen,n.CAVI,HUVI_Heard,HUVI_SeenHeard,HUVI_Seen,n.HUVI,WAVI_Heard,WAVI_SeenHeard,WAVI_Seen,n.WAVI,OCWA_Heard,OCWA_SeenHeard,OCWA_Seen,n.OCWA,YEWA_Heard,YEWA_SeenHeard,YEWA_Seen,n.YEWA,YRWA_Heard,YRWA_SeenHeard,YRWA_Seen,n.YRWA,BTYW_Heard,BTYW_SeenHeard,BTYW_Seen,n.BTYW,TOWA_Heard,TOWA_SeenHeard,TOWA_Seen,n.TOWA,COYE_Heard,COYE_SeenHeard,COYE_Seen,n.COYE,WIWA_Heard,WIWA_SeenHeard,WIWA_Seen,n.WIWA,WETA_Heard,WETA_SeenHeard,WETA_Seen,n.WETA,BHGR_Heard,BHGR_SeenHeard,BHGR_Seen,n.BHGR,LAZB_Heard,LAZB_SeenHeard,LAZB_Seen,n.LAZB,SPTO_Heard,SPTO_SeenHeard,SPTO_Seen,n.SPTO,CALT_Heard,CALT_SeenHeard,CALT_Seen,n.CALT,UNSP_Heard,UNSP_SeenHeard,UNSP_Seen,n.UNSP,CHSP_Heard,CHSP_SeenHeard,CHSP_Seen,n.CHSP,LASP_Heard,LASP_SeenHeard,LASP_Seen,n.LASP,SAVS_Heard,SAVS_SeenHeard,SAVS_Seen,n.SAVS,FOSP_Heard,FOSP_SeenHeard,FOSP_Seen,n.FOSP,SOSP_Heard,SOSP_SeenHeard,SOSP_Seen,n.SOSP,LISP_Heard,LISP_SeenHeard,LISP_Seen,n.LISP,GCSP_Heard,GCSP_SeenHeard,GCSP_Seen,n.GCSP,WCSP_Heard,WCSP_SeenHeard,WCSP_Seen,n.WCSP,DEJU_Heard,DEJU_SeenHeard,DEJU_Seen,n.DEJU,RWBL_Heard,RWBL_SeenHeard,RWBL_Seen,n.RWBL,WEME_Heard,WEME_SeenHeard,WEME_Seen,n.WEME,BRBL_Heard,BRBL_SeenHeard,BRBL_Seen,n.BRBL,BHCO_Heard,BHCO_SeenHeard,BHCO_Seen,n.BHCO,BUOR_Heard,BUOR_SeenHeard,BUOR_Seen,n.BUOR,UNFI_Heard,UNFI_SeenHeard,UNFI_Seen,n.UNFI,PUFI_Heard,PUFI_SeenHeard,PUFI_Seen,n.PUFI,HOFI_Heard,HOFI_SeenHeard,HOFI_Seen,n.HOFI,PISI_Heard,PISI_SeenHeard,PISI_Seen,n.PISI,LEGO_Heard,LEGO_SeenHeard,LEGO_Seen,n.LEGO,AMGO_Heard,AMGO_SeenHeard,AMGO_Seen,n.AMGO,LAGO_Heard,LAGO_SeenHeard,LAGO_Seen,n.LAGO,LOSH_Heard,LOSH_SeenHeard,LOSH_Seen,n.LOSH,RNSA_Heard,RNSA_SeenHeard,RNSA_Seen,n.RNSA,NSWO_Heard,NSWO_SeenHeard,NSWO_Seen,n.NSWO,HOWR_Heard,HOWR_SeenHeard,HOWR_Seen,n.HOWR,RTLO_Heard,RTLO_SeenHeard,RTLO_Seen,n.RTLO,RBNU_Heard,RBNU_SeenHeard,RBNU_Seen,n.RBNU,MAWR_Heard,MAWR_SeenHeard,MAWR_Seen,n.MAWR,COLO_Heard,COLO_SeenHeard,COLO_Seen,n.COLO,NOPO_Heard,NOPO_SeenHeard,NOPO_Seen,n.NOPO,PHAI_Heard,PHAI_SeenHeard,PHAI_Seen,n.PHAI,HEWA_Heard,HEWA_SeenHeard,HEWA_Seen,n.HEWA,RUBL_Heard,RUBL_SeenHeard,RUBL_Seen,n.RUBL,GWGU_Heard,GWGU_SeenHeard,GWGU_Seen,n.GWGU,PEFA_Heard,PEFA_SeenHeard,PEFA_Seen,n.PEFA,UEFL_Heard,UEFL_SeenHeard,UEFL_Seen,n.UEFL,USHU_Heard,USHU_SeenHeard,USHU_Seen,n.USHU,RECR_Heard,RECR_SeenHeard,RECR_Seen,n.RECR,UNBL_Heard,UNBL_SeenHeard,UNBL_Seen,n.UNBL,UNDU_Heard,UNDU_SeenHeard,UNDU_Seen,n.UNDU,AMOY_Heard,AMOY_SeenHeard,AMOY_Seen,n.AMOY,BHVI_Heard,BHVI_SeenHeard,BHVI_Seen,n.BHVI,NAWA_Heard,NAWA_SeenHeard,NAWA_Seen,n.NAWA,HOOR_Heard,HOOR_SeenHeard,HOOR_Seen,n.HOOR,GWFG_Heard,GWFG_SeenHeard,GWFG_Seen,n.GWFG,UNHU_Heard,UNHU_SeenHeard,UNHU_Seen,n.UNHU,UNBI_Heard,UNBI_SeenHeard,UNBI_Seen,n.UNBI,USWI_Heard,USWI_SeenHeard,USWI_Seen,n.USWI,WEGU_Heard,WEGU_SeenHeard,WEGU_Seen,n.WEGU,WITU_Heard,WITU_SeenHeard,WITU_Seen,n.WITU,WTSP_Heard,WTSP_SeenHeard,WTSP_Seen,n.WTSP,INBU_Heard,INBU_SeenHeard,INBU_Seen,n.INBU,LESA_Heard,LESA_SeenHeard,LESA_Seen,n.LESA,WIFL_Heard,WIFL_SeenHeard,WIFL_Seen,n.WIFL,MGWA_Heard,MGWA_SeenHeard,MGWA_Seen,n.MGWA,VESP_Heard,VESP_SeenHeard,VESP_Seen,n.VESP,BRPE_Heard,BRPE_SeenHeard,BRPE_Seen,n.BRPE,BWHA_Heard,BWHA_SeenHeard,BWHA_Seen,n.BWHA,PIWO_Heard,PIWO_SeenHeard,PIWO_Seen,n.PIWO,WFIB_Heard,WFIB_SeenHeard,WFIB_Seen,n.WFIB,PUMA_Heard,PUMA_SeenHeard,PUMA_Seen,n.PUMA,SUTA_Heard,SUTA_SeenHeard,SUTA_Seen,n.SUTA,LEGP_Heard,LEGP_SeenHeard,LEGP_Seen,n.LEGP,ICGU_Heard,ICGU_SeenHeard,ICGU_Seen,n.ICGU,UNWA_Heard,UNWA_SeenHeard,UNWA_Seen,n.UNWA,EVGR_Heard,EVGR_SeenHeard,EVGR_Seen,n.EVGR,UNWO_Heard,UNWO_SeenHeard,UNWO_Seen,n.UNWO,EUCD_Heard,EUCD_SeenHeard,EUCD_Seen,n.EUCD,BAEA_Heard,BAEA_SeenHeard,BAEA_Seen,n.BAEA,BANS_Heard,BANS_SeenHeard,BANS_Seen,n.BANS,HOSP_Heard,HOSP_SeenHeard,HOSP_Seen,n.HOSP,GRSP_Heard,GRSP_SeenHeard,GRSP_Seen,n.GRSP,BESP_Heard,BESP_SeenHeard,BESP_Seen,n.BESP,Species_Richness,Total_Birds,Date,Year,Month,Day,Day_of_year,Time_Noted,Time_Start,Time_End,Time_Interval,Notes,Observed_Weather,Date_Entry_Created,Date_Entry_Updated,Census_Area,Recorder1,Recorder2,Observer1,Observer2,Observer3,Observer4,Observer5,Observer6,Observer7,Observer8,Number_of_Observers,Data_Entry,Created_by,Updated_by,Rain_Present,Fog_Present,TMAX,TMIN,PRCP,Hi_Temp,Low_Temp,Rain_sum,cwpTMAX,cwpTMIN,cwpPRCP,cdpHi_Temp,cdpLow_Temp,cdpRain_sum,NOAA_PDSI,Z_Monthly,Z_1yr,Z_2yr,Z_3yr,Z_4yr,Z_5yr
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,167,3/14/89,1989,3,14,73,NA,NA,NA,NA,NA,NA,NA,NA,E,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0.6,0,NA,NA,NA,20,0.6,0,18.84213649,1.621590742,0,-2.63,-0.58,-0.563333333,-0.764583333,-0.766944444,-0.557083333,-0.5455
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,138,3/15/89,1989,3,15,74,NA,NA,NA,NA,NA,NA,NA,NA,C,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0.6,0,NA,NA,NA,20,0.6,0,18.84213649,1.621590742,0,-2.63,-0.58,-0.563333333,-0.764583333,-0.766944444,-0.557083333,-0.5455
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,63,3/17/89,1989,3,17,76,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.3,2.8,0,NA,NA,NA,18.3,2.8,0,17.29340762,3.446990862,0,-2.63,-0.58,-0.563333333,-0.764583333,-0.766944444,-0.557083333,-0.5455
